geometry,lat,lon,id
POINT (4.3609419 51.9934731),51.9934731,4.3609419,transmission1914
POINT (4.3561807 51.9951019),51.9951019,4.3561807,transmission1915
POINT (4.3555646 51.9950752),51.9950752,4.3555646,transmission1916
POINT (4.3563015 51.9951274),51.9951274,4.3563015,transmission1917
POINT (4.3557477 51.9948463),51.9948463,4.3557477,transmission1918
POINT (4.3600709 51.9930038),51.9930038,4.3600709,transmission1919
POINT (4.358391 51.9906406),51.9906406,4.358391,transmission1920
POINT (4.3620475 51.9932262),51.9932262,4.3620475,transmission1921
POINT (4.3583283 51.9916671),51.9916671,4.3583283,transmission1922
POINT (4.3582242 51.9906057),51.9906057,4.3582242,transmission1923
POINT (4.3566041 51.9925385),51.9925385,4.3566041,transmission1924
POINT (4.3579807 51.9908981),51.9908981,4.3579807,transmission1925
POINT (4.3615282 51.9914322),51.9914322,4.3615282,transmission1926
POINT (4.3584229 51.9919456),51.9919456,4.3584229,transmission1927
POINT (4.3620716 51.9921426),51.9921426,4.3620716,transmission1928
POINT (4.3578656 51.9956982),51.9956982,4.3578656,transmission1929
POINT (4.3556609 51.9950116),51.9950116,4.3556609,transmission1930
POINT (4.3625746 51.9930649),51.9930649,4.3625746,transmission1931
POINT (4.3580709 51.9962616),51.9962616,4.3580709,transmission1932
POINT (4.362623 51.9911133),51.9911133,4.362623,transmission1933
POINT (4.3609554 51.9928954),51.9928954,4.3609554,transmission1934
POINT (4.3595248 51.9962585),51.9962585,4.3595248,transmission1935
POINT (4.3617858 51.9935219),51.9935219,4.3617858,transmission1936
POINT (4.3586301 51.9906247),51.9906247,4.3586301,transmission1937
POINT (4.3588308 51.9956315),51.9956315,4.3588308,transmission1938
POINT (4.3565841 51.9933143),51.9933143,4.3565841,transmission1939
POINT (4.3612259 51.9932429),51.9932429,4.3612259,transmission1940
POINT (4.3583646 51.9909884),51.9909884,4.3583646,transmission1941
POINT (4.3581247 51.9929268),51.9929268,4.3581247,transmission1942
POINT (4.3586744 51.9912689),51.9912689,4.3586744,transmission1943
POINT (4.3624363 51.9918423),51.9918423,4.3624363,transmission1944
POINT (4.3552978 51.995471),51.995471,4.3552978,transmission1945
POINT (4.3579246 51.9924529),51.9924529,4.3579246,transmission1946
POINT (4.3610735 51.9916504),51.9916504,4.3610735,transmission1947
POINT (4.356632 51.9951969),51.9951969,4.356632,transmission1948
POINT (4.3573766 51.9920311),51.9920311,4.3573766,transmission1949
POINT (4.3557883 51.9948991),51.9948991,4.3557883,transmission1950
POINT (4.3587599 51.9944572),51.9944572,4.3587599,transmission1951
POINT (4.3583155 51.9931361),51.9931361,4.3583155,transmission1952
POINT (4.3566113 51.9930305),51.9930305,4.3566113,transmission1953
POINT (4.3602043 51.9949913),51.9949913,4.3602043,transmission1954
POINT (4.361128 51.9939244),51.9939244,4.361128,transmission1955
POINT (4.3622456 51.9913445),51.9913445,4.3622456,transmission1956
POINT (4.3565633 51.9959419),51.9959419,4.3565633,transmission1957
POINT (4.3583095 51.9913467),51.9913467,4.3583095,transmission1958
POINT (4.3605032 51.9912415),51.9912415,4.3605032,transmission1959
POINT (4.3596557 51.9938446),51.9938446,4.3596557,transmission1960
POINT (4.3560384 51.9943024),51.9943024,4.3560384,transmission1961
POINT (4.3579064 51.9960196),51.9960196,4.3579064,transmission1962
POINT (4.362703 51.9920242),51.9920242,4.362703,transmission1963
POINT (4.3590598 51.9915314),51.9915314,4.3590598,transmission1964
POINT (4.3603067 51.9941826),51.9941826,4.3603067,transmission1965
POINT (4.3577707 51.9958602),51.9958602,4.3577707,transmission1966
POINT (4.3585058 51.9935386),51.9935386,4.3585058,transmission1967
POINT (4.3602731 51.9928265),51.9928265,4.3602731,transmission1968
POINT (4.3581495 51.9909382),51.9909382,4.3581495,transmission1969
POINT (4.3571558 51.9931357),51.9931357,4.3571558,transmission1970
POINT (4.3577482 51.9954618),51.9954618,4.3577482,transmission1971
POINT (4.3563601 51.9938732),51.9938732,4.3563601,transmission1972
POINT (4.3588624 51.9914742),51.9914742,4.3588624,transmission1973
POINT (4.3614519 51.9915377),51.9915377,4.3614519,transmission1974
POINT (4.3623421 51.9913063),51.9913063,4.3623421,transmission1975
POINT (4.3620179 51.9938354),51.9938354,4.3620179,transmission1976
POINT (4.3603677 51.9922791),51.9922791,4.3603677,transmission1977
POINT (4.3586364 51.9946594),51.9946594,4.3586364,transmission1978
POINT (4.3623306 51.9926944),51.9926944,4.3623306,transmission1979
POINT (4.3631703 51.991244),51.991244,4.3631703,transmission1980
POINT (4.3627751 51.9914255),51.9914255,4.3627751,transmission1981
POINT (4.360973 51.9952058),51.9952058,4.360973,transmission1982
POINT (4.3632088 51.991291),51.991291,4.3632088,transmission1983
POINT (4.3595292 51.9942595),51.9942595,4.3595292,transmission1984
POINT (4.3602867 51.9928998),51.9928998,4.3602867,transmission1985
POINT (4.355505 51.9951973),51.9951973,4.355505,transmission1986
POINT (4.3580742 51.9964828),51.9964828,4.3580742,transmission1987
POINT (4.3571806 51.9930954),51.9930954,4.3571806,transmission1988
POINT (4.361218 51.9917412),51.9917412,4.361218,transmission1989
POINT (4.3583238 51.9904395),51.9904395,4.3583238,transmission1990
POINT (4.3597072 51.9927177),51.9927177,4.3597072,transmission1991
POINT (4.3586928 51.9916763),51.9916763,4.3586928,transmission1992
POINT (4.3573013 51.9961395),51.9961395,4.3573013,transmission1993
POINT (4.357358 51.9931383),51.9931383,4.357358,transmission1994
POINT (4.3573867 51.9923695),51.9923695,4.3573867,transmission1995
POINT (4.3589411 51.9942856),51.9942856,4.3589411,transmission1996
POINT (4.3562233 51.9958694),51.9958694,4.3562233,transmission1997
POINT (4.3603935 51.9934807),51.9934807,4.3603935,transmission1998
POINT (4.3582176 51.9932909),51.9932909,4.3582176,transmission1999
POINT (4.3590779 51.9952952),51.9952952,4.3590779,transmission2000
POINT (4.3627176 51.9918823),51.9918823,4.3627176,transmission2001
POINT (4.3620693 51.9931853),51.9931853,4.3620693,transmission2002
POINT (4.3627915 51.9912949),51.9912949,4.3627915,transmission2003
POINT (4.3589385 51.9938609),51.9938609,4.3589385,transmission2004
POINT (4.3570645 51.99371),51.99371,4.3570645,transmission2005
POINT (4.357957 51.9909388),51.9909388,4.357957,transmission2006
POINT (4.3568132 51.9962196),51.9962196,4.3568132,transmission2007
POINT (4.3584076 51.9936926),51.9936926,4.3584076,transmission2008
POINT (4.3583214 51.9949993),51.9949993,4.3583214,transmission2009
POINT (4.360338 51.9935322),51.9935322,4.360338,transmission2010
POINT (4.360572 51.9931234),51.9931234,4.360572,transmission2011
POINT (4.3621182 51.9913254),51.9913254,4.3621182,transmission2012
POINT (4.3587468 51.9961472),51.9961472,4.3587468,transmission2013
POINT (4.3593224 51.9942692),51.9942692,4.3593224,transmission2014
POINT (4.3590908 51.9933815),51.9933815,4.3590908,transmission2015
POINT (4.3610509 51.9917793),51.9917793,4.3610509,transmission2016
POINT (4.3628528 51.9917733),51.9917733,4.3628528,transmission2017
POINT (4.3581719 51.9908218),51.9908218,4.3581719,transmission2018
POINT (4.3605388 51.9936043),51.9936043,4.3605388,transmission2019
POINT (4.3611331 51.9935951),51.9935951,4.3611331,transmission2020
POINT (4.3617921 51.9912415),51.9912415,4.3617921,transmission2021
POINT (4.3566685 51.9949045),51.9949045,4.3566685,transmission2022
POINT (4.3602195 51.9955978),51.9955978,4.3602195,transmission2023
POINT (4.3625603 51.9930013),51.9930013,4.3625603,transmission2024
POINT (4.3596166 51.9940182),51.9940182,4.3596166,transmission2025
POINT (4.3616921 51.9908516),51.9908516,4.3616921,transmission2026
POINT (4.3593233 51.9910526),51.9910526,4.3593233,transmission2027
POINT (4.3584814 51.9959126),51.9959126,4.3584814,transmission2028
POINT (4.3612213 51.9930725),51.9930725,4.3612213,transmission2029
POINT (4.35796 51.9962788),51.9962788,4.35796,transmission2030
POINT (4.3594011 51.9936218),51.9936218,4.3594011,transmission2031
POINT (4.3578419 51.9957387),51.9957387,4.3578419,transmission2032
POINT (4.3585656 51.9912376),51.9912376,4.3585656,transmission2033
POINT (4.3586861 51.9967773),51.9967773,4.3586861,transmission2034
POINT (4.3573792 51.9953835),51.9953835,4.3573792,transmission2035
POINT (4.3576167 51.9915189),51.9915189,4.3576167,transmission2036
POINT (4.3588569 51.9908447),51.9908447,4.3588569,transmission2037
POINT (4.3570151 51.9949379),51.9949379,4.3570151,transmission2038
POINT (4.3613656 51.9944019),51.9944019,4.3613656,transmission2039
POINT (4.3603597 51.9935608),51.9935608,4.3603597,transmission2040
POINT (4.3573397 51.9957272),51.9957272,4.3573397,transmission2041
POINT (4.3590055 51.9938774),51.9938774,4.3590055,transmission2042
POINT (4.3583914 51.9949238),51.9949238,4.3583914,transmission2043
POINT (4.3562705 51.9952806),51.9952806,4.3562705,transmission2044
POINT (4.3600555 51.9950059),51.9950059,4.3600555,transmission2045
POINT (4.3593728 51.9946654),51.9946654,4.3593728,transmission2046
POINT (4.3559818 51.9940636),51.9940636,4.3559818,transmission2047
POINT (4.3634496 51.9911289),51.9911289,4.3634496,transmission2048
POINT (4.3595818 51.9928668),51.9928668,4.3595818,transmission2049
POINT (4.3574492 51.9955295),51.9955295,4.3574492,transmission2050
POINT (4.3627829 51.9917656),51.9917656,4.3627829,transmission2051
POINT (4.3587093 51.9914627),51.9914627,4.3587093,transmission2052
POINT (4.3555236 51.9951553),51.9951553,4.3555236,transmission2053
POINT (4.3577886 51.9911308),51.9911308,4.3577886,transmission2054
POINT (4.3587341 51.9935058),51.9935058,4.3587341,transmission2055
POINT (4.3583574 51.9930725),51.9930725,4.3583574,transmission2056
POINT (4.3608403 51.9927483),51.9927483,4.3608403,transmission2057
POINT (4.3574036 51.9950641),51.9950641,4.3574036,transmission2058
POINT (4.3578383 51.9952653),51.9952653,4.3578383,transmission2059
POINT (4.3620161 51.993101),51.993101,4.3620161,transmission2060
POINT (4.3597931 51.9928256),51.9928256,4.3597931,transmission2061
POINT (4.3612039 51.9908158),51.9908158,4.3612039,transmission2062
POINT (4.3560532 51.9953215),51.9953215,4.3560532,transmission2063
POINT (4.3590133 51.9907262),51.9907262,4.3590133,transmission2064
POINT (4.3589667 51.9941222),51.9941222,4.3589667,transmission2065
POINT (4.360234 51.9929571),51.9929571,4.360234,transmission2066
POINT (4.357747 51.9959007),51.9959007,4.357747,transmission2067
POINT (4.3609734 51.9918938),51.9918938,4.3609734,transmission2068
POINT (4.3607328 51.9911025),51.9911025,4.3607328,transmission2069
POINT (4.360155 51.9948092),51.9948092,4.360155,transmission2070
POINT (4.3582491 51.9905641),51.9905641,4.3582491,transmission2071
POINT (4.3579006 51.990757),51.990757,4.3579006,transmission2072
POINT (4.3580203 51.9908237),51.9908237,4.3580203,transmission2073
POINT (4.3605871 51.9942055),51.9942055,4.3605871,transmission2074
POINT (4.3610404 51.9948972),51.9948972,4.3610404,transmission2075
POINT (4.3587948 51.9942749),51.9942749,4.3587948,transmission2076
POINT (4.3602516 51.9965071),51.9965071,4.3602516,transmission2077
POINT (4.3592049 51.990777),51.990777,4.3592049,transmission2078
POINT (4.3602528 51.9939484),51.9939484,4.3602528,transmission2079
POINT (4.3554025 51.9955368),51.9955368,4.3554025,transmission2080
POINT (4.3575103 51.9925346),51.9925346,4.3575103,transmission2081
POINT (4.3587797 51.9938669),51.9938669,4.3587797,transmission2082
POINT (4.3572591 51.9950663),51.9950663,4.3572591,transmission2083
POINT (4.3611879 51.994353),51.994353,4.3611879,transmission2084
POINT (4.3555193 51.9949417),51.9949417,4.3555193,transmission2085
POINT (4.3623959 51.9925717),51.9925717,4.3623959,transmission2086
POINT (4.3574701 51.9917683),51.9917683,4.3574701,transmission2087
POINT (4.3624091 51.9933891),51.9933891,4.3624091,transmission2088
POINT (4.3607178 51.9923612),51.9923612,4.3607178,transmission2089
POINT (4.3598429 51.992499),51.992499,4.3598429,transmission2090
POINT (4.3573969 51.9918922),51.9918922,4.3573969,transmission2091
POINT (4.362741 51.9913712),51.9913712,4.362741,transmission2092
POINT (4.3571992 51.9946022),51.9946022,4.3571992,transmission2093
POINT (4.3571905 51.993511),51.993511,4.3571905,transmission2094
POINT (4.3564245 51.9936097),51.9936097,4.3564245,transmission2095
POINT (4.3580549 51.9905069),51.9905069,4.3580549,transmission2096
POINT (4.3579073 51.990921),51.990921,4.3579073,transmission2097
POINT (4.3624415 51.9924886),51.9924886,4.3624415,transmission2098
POINT (4.3579173 51.9911206),51.9911206,4.3579173,transmission2099
POINT (4.3613841 51.9907677),51.9907677,4.3613841,transmission2100
POINT (4.3583817 51.9915886),51.9915886,4.3583817,transmission2101
POINT (4.3592901 51.9959717),51.9959717,4.3592901,transmission2102
POINT (4.3606868 51.9911303),51.9911303,4.3606868,transmission2103
POINT (4.3603552 51.9942169),51.9942169,4.3603552,transmission2104
POINT (4.358417 51.9908829),51.9908829,4.358417,transmission2105
POINT (4.3611356 51.9949146),51.9949146,4.3611356,transmission2106
POINT (4.361766 51.9910571),51.9910571,4.361766,transmission2107
POINT (4.3626165 51.9920502),51.9920502,4.3626165,transmission2108
POINT (4.3621364 51.9932899),51.9932899,4.3621364,transmission2109
POINT (4.3572785 51.9921959),51.9921959,4.3572785,transmission2110
POINT (4.3563116 51.9937267),51.9937267,4.3563116,transmission2111
POINT (4.3582061 51.9966839),51.9966839,4.3582061,transmission2112
POINT (4.3596008 51.994256),51.994256,4.3596008,transmission2113
POINT (4.3586625 51.9920128),51.9920128,4.3586625,transmission2114
POINT (4.3587148 51.9909647),51.9909647,4.3587148,transmission2115
POINT (4.3567559 51.9963324),51.9963324,4.3567559,transmission2116
POINT (4.3612324 51.990775),51.990775,4.3612324,transmission2117
POINT (4.3557569 51.9947065),51.9947065,4.3557569,transmission2118
POINT (4.3587037 51.994674),51.994674,4.3587037,transmission2119
POINT (4.3566582 51.9946528),51.9946528,4.3566582,transmission2120
POINT (4.3571537 51.9953213),51.9953213,4.3571537,transmission2121
POINT (4.3598382 51.9912647),51.9912647,4.3598382,transmission2122
POINT (4.3558092 51.9948578),51.9948578,4.3558092,transmission2123
POINT (4.3617397 51.9936061),51.9936061,4.3617397,transmission2124
POINT (4.3621922 51.9919877),51.9919877,4.3621922,transmission2125
POINT (4.3609713 51.9950244),51.9950244,4.3609713,transmission2126
POINT (4.3599183 51.9920082),51.9920082,4.3599183,transmission2127
POINT (4.3590176 51.9951918),51.9951918,4.3590176,transmission2128
POINT (4.3633904 51.9911041),51.9911041,4.3633904,transmission2129
POINT (4.3607175 51.9956635),51.9956635,4.3607175,transmission2130
POINT (4.3616035 51.9938563),51.9938563,4.3616035,transmission2131
POINT (4.3588782 51.9917278),51.9917278,4.3588782,transmission2132
POINT (4.3594332 51.9914703),51.9914703,4.3594332,transmission2133
POINT (4.3587143 51.9945335),51.9945335,4.3587143,transmission2134
POINT (4.356631 51.9965744),51.9965744,4.356631,transmission2135
POINT (4.3606114 51.9923306),51.9923306,4.3606114,transmission2136
POINT (4.3601449 51.9955502),51.9955502,4.3601449,transmission2137
POINT (4.3598921 51.9921472),51.9921472,4.3598921,transmission2138
POINT (4.35832 51.9903336),51.9903336,4.35832,transmission2139
POINT (4.3582587 51.990963),51.990963,4.3582587,transmission2140
POINT (4.3594565 51.9941546),51.9941546,4.3594565,transmission2141
POINT (4.3631358 51.991272),51.991272,4.3631358,transmission2142
POINT (4.3600558 51.9941228),51.9941228,4.3600558,transmission2143
POINT (4.3624682 51.992918),51.992918,4.3624682,transmission2144
POINT (4.3581582 51.9935008),51.9935008,4.3581582,transmission2145
POINT (4.3583674 51.9925575),51.9925575,4.3583674,transmission2146
POINT (4.357573 51.9962654),51.9962654,4.357573,transmission2147
POINT (4.3592005 51.9954007),51.9954007,4.3592005,transmission2148
POINT (4.3604177 51.9920062),51.9920062,4.3604177,transmission2149
POINT (4.3580081 51.9929837),51.9929837,4.3580081,transmission2150
POINT (4.3629532 51.9914742),51.9914742,4.3629532,transmission2151
POINT (4.3572879 51.9928131),51.9928131,4.3572879,transmission2152
POINT (4.3607641 51.9954058),51.9954058,4.3607641,transmission2153
POINT (4.3562664 51.9945719),51.9945719,4.3562664,transmission2154
POINT (4.3574457 51.9918098),51.9918098,4.3574457,transmission2155
POINT (4.359746 51.9938213),51.9938213,4.359746,transmission2156
POINT (4.3613287 51.9916653),51.9916653,4.3613287,transmission2157
POINT (4.3561416 51.9937792),51.9937792,4.3561416,transmission2158
POINT (4.3594788 51.9907057),51.9907057,4.3594788,transmission2159
POINT (4.3568957 51.9958481),51.9958481,4.3568957,transmission2160
POINT (4.3566935 51.9964534),51.9964534,4.3566935,transmission2161
POINT (4.3593909 51.99506),51.99506,4.3593909,transmission2162
POINT (4.3618779 51.9933535),51.9933535,4.3618779,transmission2163
POINT (4.3624177 51.9925308),51.9925308,4.3624177,transmission2164
POINT (4.3563459 51.9934038),51.9934038,4.3563459,transmission2165
POINT (4.3557037 51.9946963),51.9946963,4.3557037,transmission2166
POINT (4.357313 51.9926071),51.9926071,4.357313,transmission2167
POINT (4.3601947 51.9967556),51.9967556,4.3601947,transmission2168
POINT (4.3594378 51.9908791),51.9908791,4.3594378,transmission2169
POINT (4.3576683 51.9929022),51.9929022,4.3576683,transmission2170
POINT (4.3572948 51.9917515),51.9917515,4.3572948,transmission2171
POINT (4.3612246 51.9945581),51.9945581,4.3612246,transmission2172
POINT (4.3603065 51.9922638),51.9922638,4.3603065,transmission2173
